SaleID,price
0,1277.3306734519772
1,1889.474831414405
2,7941.508158395175
3,1108.6175383186087
4,1971.7928146491827
5,1088.7757818935177
6,467.2921404283778
7,3306.846753762327
8,8771.371375253966
9,567.7733483634854
10,576.5834033541565
11,2224.587723412266
12,5418.238085773379
13,7086.498535724331
14,1440.2374996344988
15,228.44531549547028
16,1767.0581169794295
17,8303.793851847313
18,6566.636564182958
19,667.0477107507066
20,24646.024362727334
21,7726.9539615090935
22,2037.637974398502
23,1573.7263308179377
24,785.5251577943342
25,7454.693477821807
26,585.9352917473349
27,12465.521974905332
28,3983.2396816669934
29,7852.189467693775
30,17070.68633973939
31,13424.294475967683
32,588.3135128453093
33,14120.174160616845
34,933.194227795269
35,2023.1370554797868
36,14064.469709807487
37,5683.486192030519
38,1582.6115874575748
39,343.83958240952984
40,620.0914926917374
41,27242.024290907117
42,480.32482166152283
43,7725.154742229898
44,18037.52017898678
45,549.5134377163215
46,16695.624079532558
47,17701.272123983133
48,2133.7856281527656
49,2999.569390374628
50,335.0632957044643
51,4489.8000450537065
52,2580.4033041282273
53,477.365432909244
54,13408.054341821013
55,10966.026837841631
56,5492.456414577463
57,3442.4563730833556
58,1000.271659738035
59,5254.4406884693335
60,8347.106902545465
61,1175.9149671509497
62,5591.299960334787
63,8311.00897753349
64,1289.2192834915727
65,1688.9668876821831
66,493.82147184079963
67,10965.925484437175
68,150.18522460042647
69,17759.690086717823
70,8002.508824799477
71,10569.208649317181
72,6813.648416125618
73,20044.484370978662
74,4571.054017299496
75,13937.532452385745
76,3176.080022608714
77,9233.319554129313
78,337.9294666426905
79,3089.138537967565
80,3217.353294296162
81,2039.7500431057156
82,4550.130511171068
83,399.6218730975505
84,1230.3504238024807
85,1756.3524613035825
86,6972.766174097618
87,3333.4046779728656
88,2998.716608603357
89,41390.12958382645
90,2484.2005671253623
91,6462.512741344573
92,1420.0812297583495
93,14974.192784242696
94,6547.083804189166
95,5823.246351745018
96,2630.406618854505
97,1204.7702465337125
98,464.71545268654916
99,23736.853094785256
100,21243.208234512633
101,7255.75789404616
102,1714.4933279277834
103,10867.050696264536
104,5216.058806925796
105,4290.405138543049
106,8241.460634404426
107,42817.93886873704
108,14997.969105468104
109,7786.918958352695
110,742.3658681657739
111,1904.5510279502505
112,1791.9412868377115
113,598.2093590062278
114,2270.0378464679025
115,1275.7465019792899
116,14171.288211978968
117,16720.21078443654
118,59606.70415483041
119,216.8226057286479
120,2796.1234687750057
121,2597.0580032658972
122,687.6562162419898
123,2445.702237841571
124,57515.503841331374
125,672.1363112598895
126,2981.697884810712
127,15928.672813243422
128,1508.4946458321074
129,5880.949042447444
130,3833.5701937580416
131,2831.606500852886
132,1557.8264277818557
133,2948.8125186079387
134,1350.9556222408235
135,47817.32269965636
136,3941.448520594878
137,1033.8703515683924
138,10056.141059360623
139,6426.773032893987
140,47371.34121473275
141,1523.761287569849
142,6960.550124012819
143,4765.333533041492
144,1343.8018925051638
145,6140.492586681838
146,2636.6749311672875
147,4603.815657043517
148,2930.71595673469
149,192.45669532676132
150,10751.859123308523
151,5174.482586291093
152,706.3242016568752
153,505.03067853276855
154,6483.804403867223
155,2192.8784897485893
156,16469.79160106537
157,8166.085887801471
158,10178.825241307852
159,55419.299312046714
160,6493.593597395471
161,7154.730697646148
162,6546.50284624829
163,13061.811306331645
164,16096.375800296735
165,14501.862810649674
166,24596.570451285803
167,3851.959398307069
168,37340.83892474581
169,673.8280475821819
170,2627.023229896197
171,8579.208780632513
172,1908.974796990829
173,34961.4162350247
174,26168.11336536202
175,46437.87040380099
176,8474.686978502228
177,5979.495560372228
178,5281.408257379297
179,3527.587916235747
180,911.68639972966
181,19859.201889372012
182,4485.437580715201
183,1412.5935200788736
184,42728.13269762069
185,3997.6983896966603
